year;site_no;trial;site;irrigation;plot;rep;date;dps;soil_moisture_30;soil_moisture_60;soil_moisture_90;PAW_30;PAW_60;PAW_90;root_yield;root_dry_matter;leaf_yield;leaf_dry_matter;LAI;n;sugar;K;Na;amino_N;soluble_Nt;NO3;betaine;invert_sugar;marc
2000;1;1_1;Kannemoor;no;85201;1;13/6/2000;69;24.78;25.01;26.75;0;0;0;3.83;14.36;16.5;9.72;2.04;88;7.61;110.35;14.1;32.44;117.01;34.41;19.41;29.12;4.13
2000;1;1_1;Kannemoor;no;85210;2;13/6/2000;69;25.47;24.3;30.99;0;0;0;3.875;14.96;14.2;9.41;2;86;7.84;110.6;12.15;32.49;114.67;30.01;18.95;28.87;4.6
2000;1;1_1;Kannemoor;no;85214;3;13/6/2000;69;24.72;24.57;28.33;0;0;0;3.27;14.41;16.5;9.37;1.97;77;7.64;105.65;12.85;31.65;117.93;32.87;17.8;30.54;4.17
2000;1;1_1;Kannemoor;no;85223;4;13/6/2000;69;23.16;22.94;25.79;0;0;0;3.475;14.99;15;9.28;1.93;86;7.98;109.1;11.7;31.42;114.9;28.7;18.76;33.05;4.4
2000;1;1_1;Kannemoor;no;85202;1;10/7/2000;96;20.57;20.49;26.79;0;0;0;27.35;17.37;53.7;10.43;4.81;78;11.92;72.3;9.9;15.14;67.2;15.17;13.95;10.86;3.45
2000;1;1_1;Kannemoor;no;85212;2;10/7/2000;96;19.59;23.7;28.52;0;0;0;28.35;17.95;49.9;11.14;4.39;86;12.06;71.2;6.05;13.59;60.99;10.15;15.5;11.29;4.11
2000;1;1_1;Kannemoor;no;85216;3;10/7/2000;96;20.25;20.89;30.43;0;0;0;26.7;17.77;45.5;11.22;4.88;86;12.06;69.15;6.7;12.97;59.34;9.39;17.25;10.15;3.74
2000;1;1_1;Kannemoor;no;85221;4;10/7/2000;96;22.9;23.6;24.95;0;0;0;27.65;17.42;47.2;10.36;4.49;80;11.78;73.1;7.3;15.8;67.75;13.41;17.45;10.31;3.71
2000;1;1_1;Kannemoor;no;85203;1;7/8/2000;124;20.43;19.66;25.8;0;0;0;50.45;19.89;65.1;11.49;4.97;74;14.44;55.7;4.3;10.98;50.89;3.43;15.35;8.86;3.79
2000;1;1_1;Kannemoor;no;85211;2;7/8/2000;124;17.67;19.33;21.96;0;0;0;48.3;20.2;61.1;11.63;4.75;76;14.8;54.9;3.35;7.61;40.4;1.72;19;8.34;3.82
2000;1;1_1;Kannemoor;no;85218;3;7/8/2000;124;19.32;20.14;21.64;0;0;0;52.2;20.45;70.6;11.28;4.46;83;15.01;55.6;3.15;9.56;46.96;2.41;15.3;8.36;3.99
2000;1;1_1;Kannemoor;no;85219;4;7/8/2000;124;18.67;22.54;22.24;0;0;0;49.6;19.74;61.3;11.07;4.25;63;14.41;55.15;6.1;9.16;45.09;2.51;13.85;7.53;3.7
2000;1;1_1;Kannemoor;no;85204;1;4/9/2000;152;18.61;18.91;18.92;0;0;0;74.85;23.24;63.65;12.97;4.72;80;17.6;56.25;2.75;10.76;45.75;1.66;18.8;5.15;4.13
2000;1;1_1;Kannemoor;no;85207;2;4/9/2000;152;20.65;19.36;20.71;0;0;0;74.6;22.94;65.2;12.16;5.24;79;17.33;50.3;2.9;10.36;43.46;1.07;14.55;4.64;4.15
2000;1;1_1;Kannemoor;no;85215;3;4/9/2000;152;19.16;17.91;17.47;0;0;0;75.9;22.46;73.6;12.88;6.12;83;17.02;49.75;3.05;12.22;47.84;1.81;15.3;5.44;3.95
2000;1;1_1;Kannemoor;no;85224;4;4/9/2000;152;20.49;18.98;22.68;0;0;0;69.1;23.55;75.2;12.95;4.54;78;17.94;50.7;1.95;10.51;47;0.79;15;0;4.8
2000;1;1_1;Kannemoor;no;85205;1;2/10/2000;180;26.25;23.35;19.71;0;0;0;89.45;24.18;65.6;12.95;3.93;78;18.1;48.95;1.88;9.03;39.67;0.75;14.3;4.72;4.52
2000;1;1_1;Kannemoor;no;85208;2;2/10/2000;180;24.52;21.99;21.3;0;0;0;101.8;22.66;71.82;12.35;4.77;76;16.85;47;3.67;14.93;50.21;2.84;13.95;3.46;4.33
2000;1;1_1;Kannemoor;no;85217;3;2/10/2000;180;25.73;22.69;20.44;0;0;0;91.9;24.09;56.3;13.12;4.15;88;17.82;49.15;2.2;9.69;41.91;0.95;15.45;3.88;4.31
2000;1;1_1;Kannemoor;no;85220;4;2/10/2000;180;24.61;21.81;20.87;0;0;0;94.5;23.03;68.75;12.59;4.88;78;16.9;45.33;3.63;14.76;55.13;2.07;17.35;5.1;4.46
2000;1;1_1;Kannemoor;no;85206;1;21/10/2000;199;0;0;0;0;0;0;96.3;24.11;0;0;0;84;17.88;46.9;1.95;10.31;44.03;1.56;19.5;4.34;4.03
2000;1;1_1;Kannemoor;no;85209;2;21/10/2000;199;0;0;0;0;0;0;99.45;23.2;0;0;0;84;17.21;47.1;3.18;14.25;48.14;2.72;13.95;4.68;4.37
2000;1;1_1;Kannemoor;no;85213;3;21/10/2000;199;0;0;0;0;0;0;95.65;24.2;0;0;0;85;17.86;43.95;2.5;10.89;43.75;1.3;14.9;4.31;4.29
2000;1;1_1;Kannemoor;no;85222;4;21/10/2000;199;0;0;0;0;0;0;95.9;24.57;0;0;0;88;17.72;44.5;2.4;10.09;44.81;1.4;17.05;4.82;4.77
2000;2;2_1;Reutershof;no;85251;1;29/5/2000;67;8.33;9.04;14.36;8.51;12.16;30.1;0.723;14.29;4.615;11.84;1.17;104;6.82;100.9;7.05;18.77;68.86;15.06;12.85;30.8;5.09
2000;2;2_1;Reutershof;no;85260;2;29/5/2000;67;8.82;8.86;12.68;10.41;11.39;22.56;0.767;14.04;4.925;11.75;0.92;101;6.78;98.15;6.9;18.19;58.1;17.37;11.85;36.52;5.07
2000;2;2_1;Reutershof;no;85264;3;29/5/2000;67;8.6;10.27;13.66;9.56;17.71;26.95;0.814;14;5.14;11.2;1.34;96;6.87;99.55;6.15;18.41;57.57;16.27;11.35;27.91;4.95
2000;2;2_1;Reutershof;no;85273;4;29/5/2000;67;8.59;9.36;13.89;9.52;13.61;28.02;0.444;13.76;3.285;11.58;0.95;102;6.16;104.5;9;17.44;62.19;20.34;11.25;38.09;5.18
2000;2;2_1;Reutershof;no;85252;1;26/6/2000;95;5.68;5.18;0;0;0;0;12.75;18.36;16.55;11.95;2.34;87;12.44;61.8;6.05;15.67;64;3.27;20.05;9.13;3.87
2000;2;2_1;Reutershof;no;85262;2;26/6/2000;95;5.69;4.73;8.68;0;0;4.57;9.5;18.31;13;13.8;1.77;92;12.45;57.65;4.6;13.72;51.87;1.99;18.75;10.23;3.94
2000;2;2_1;Reutershof;no;85266;3;26/6/2000;95;5.61;4.39;9.99;0;0;10.46;10.95;18.31;15.15;13.13;2.2;96;12.46;57.8;5.05;12.88;51.47;1.72;18.9;10.85;3.94
2000;2;2_1;Reutershof;no;85271;4;26/6/2000;95;4.91;4.24;8.01;0;0;1.55;12.6;18.72;17.6;13.68;2.31;102;12.84;60.1;4.4;14.69;58.52;1.7;18.08;10.03;4.12
2000;2;2_1;Reutershof;no;85253;1;24/7/2000;123;6.51;4.9;5.37;1.4;0;0;35.8;18.63;39.4;11.84;4.47;92;13.34;57.1;6.35;12.75;52.63;6.59;16.5;8.28;3.7
2000;2;2_1;Reutershof;no;85261;2;24/7/2000;123;7.37;6.46;0;4.76;0.57;0;29.1;18.46;39.1;12.48;3.42;102;13.23;48.9;5;11.29;41.7;3.62;18.3;9.57;3.52
2000;2;2_1;Reutershof;no;85268;3;24/7/2000;123;7.31;5.59;0;4.51;0;0;29;18.38;33.3;12.72;3.73;98;13.23;49;5.18;11.24;45.68;3.47;15.3;9.12;0
2000;2;2_1;Reutershof;no;85269;4;24/7/2000;123;5.91;4.82;0;0;0;0;30.95;18.59;38.1;12.27;3.96;104;13.3;50.15;5.3;10.98;47.04;3.9;15.3;9.16;3.64
2000;2;2_1;Reutershof;no;85254;1;21/8/2000;151;13.72;10.38;8.45;29.53;18.2;3.52;65.2;19.12;59.53;12.49;5.56;98;14.16;44.55;4;8.32;32.85;1.5;16.35;4.62;3.42
2000;2;2_1;Reutershof;no;85257;2;21/8/2000;151;13.3;9.8;8.59;27.87;15.59;4.14;60.9;18.67;57.91;10.75;5.28;108;13.62;42.7;3.2;7.83;26.19;1.63;12.85;0;3.48
2000;2;2_1;Reutershof;no;85265;3;21/8/2000;151;11.72;8.73;7.73;21.72;10.79;0.31;66.25;19.03;67.23;10.76;6.65;102;14.09;43.2;3.35;8.85;34.07;1.85;10.8;4.29;3.36
2000;2;2_1;Reutershof;no;85274;4;21/8/2000;151;12.81;10.09;10.11;25.96;16.9;11;58.05;19.55;61.39;11.12;5.37;98;13.74;42.2;4.2;6.95;29.29;1.31;10.25;4.77;3.4
2000;2;2_1;Reutershof;no;85255;1;18/9/2000;179;14.17;9.89;9.07;31.26;16;6.32;75.1;20.74;60;12.45;5.74;86;15.91;38;3.95;6.64;28.63;1.33;10.61;4.2;3.46
2000;2;2_1;Reutershof;no;85258;2;18/9/2000;179;15.1;10.32;8.22;34.88;17.95;2.49;83.9;20.55;67.85;11.55;6.01;99;15.59;42.8;3.3;8.76;31.37;2.68;12.53;4.16;3.32
2000;2;2_1;Reutershof;no;85267;3;18/9/2000;179;12.88;9.9;9.15;26.25;16.05;6.67;73.4;20.85;65.3;13.05;6;108;15.82;38.85;3.25;6.42;27.9;1.45;11.35;3.89;3.5
2000;2;2_1;Reutershof;no;85270;4;18/9/2000;179;15.08;10.22;7.66;34.81;17.49;0;76.2;20.89;70.4;11.93;6.07;92;15.87;42.55;3.3;9.83;36.61;2.39;12.25;4.54;3.51
2000;2;2_1;Reutershof;no;85256;1;16/10/2000;207;13.46;9.32;8.85;28.49;13.45;5.34;85.3;22;67.65;13.91;4.09;98;17.07;39.95;3.65;8.94;31.85;1.58;12.35;4.37;3.43
2000;2;2_1;Reutershof;no;85259;2;16/10/2000;207;11.29;9.58;8.9;20.03;14.63;5.54;80.25;21.88;71.2;13.51;4.68;96;16.76;40.65;2.8;10.09;33.13;2.06;11.75;3.77;3.42
2000;2;2_1;Reutershof;no;85263;3;16/10/2000;207;12.66;9.75;8.2;25.36;15.38;2.41;85.4;22.1;68.1;12.9;4.67;104;17.21;40.5;2.85;11.07;35.32;1.7;11.75;4.29;3.51
2000;2;2_1;Reutershof;no;85272;4;16/10/2000;207;12.93;9.26;8.69;26.44;13.17;4.62;81.8;22.56;64.2;14.06;4.56;97;17.55;38.75;2.1;7.52;32.02;1;12.95;3.71;3.59
2000;3;3_1;Suderburg;no;85301;1;14/6/2000;68;3.32;0;0;3.96;0;0;5.545;20.87;20;11.33;1.7;102;12.53;149.8;13.7;40.41;145.93;21.11;28.77;18.04;5.31
2000;3;3_1;Suderburg;no;85313;2;14/6/2000;68;3.74;0;0;5.6;0;0;4.625;18.92;19;10.07;1.96;101;11.15;130.3;11.1;28.59;95.38;21.33;25.15;18.34;5.55
2000;3;3_1;Suderburg;no;85324;3;14/6/2000;68;3.23;0;0;3.61;0;0;4.975;19.4;20;11.37;1.91;102;11.37;144.8;14.6;33.33;140.51;32.54;27.5;16.19;5.34
2000;3;3_1;Suderburg;no;85327;4;14/6/2000;68;3.3;0;0;3.86;0;0;4.51;19.54;18.8;11.34;1.74;100;11.46;142;12.9;35.19;139.54;25.62;27.32;15.57;5.25
2000;3;3_1;Suderburg;no;85302;1;11/7/2000;95;7.69;7.93;11.66;21.01;5.69;16.48;20.25;16.96;39.2;11.91;3.47;98;11.15;79.5;6.7;17.17;86.81;18.58;18.8;10.77;3.94
2000;3;3_1;Suderburg;no;85315;2;11/7/2000;95;6.94;6.98;8.45;18.08;1.41;2.02;21.7;17.89;40.4;12.1;3.46;114;11.92;64.7;4.8;12.39;66.85;12.64;18.5;8.55;4
2000;3;3_1;Suderburg;no;85320;3;11/7/2000;95;6.63;5.97;7.21;16.87;0;0;19.85;18.08;39.3;13.04;2.65;102;12.25;68.35;5;16.15;76.47;11.54;19.7;9.1;4.06
2000;3;3_1;Suderburg;no;85330;4;11/7/2000;95;7.03;7.65;7.19;18.44;4.43;0;20.6;18.21;37.7;12.35;3.13;109;12.19;75.45;6.05;11.55;69.87;12.86;20.05;8.81;3.86
2000;3;3_1;Suderburg;no;85303;1;8/8/2000;123;10.64;12.52;13.37;32.51;26.34;24.15;39.6;17.68;70.7;11.28;5.17;101;12.39;60.05;5;11.15;57.82;13.19;14.35;6.74;3.55
2000;3;3_1;Suderburg;no;85314;2;8/8/2000;123;9.12;10.41;9.25;26.57;16.86;5.62;42.05;19.76;66.1;10.72;4.18;102;14.23;53.5;4;8.23;45;5.39;14;5.66;3.94
2000;3;3_1;Suderburg;no;85317;3;8/8/2000;123;9.95;11.91;15.52;29.8;23.59;33.86;40.8;18.04;66.8;11.24;5.22;99;12.79;61.3;4.9;9.43;53.87;11.43;13.6;6.53;3.23
2000;3;3_1;Suderburg;no;85332;4;8/8/2000;123;8.88;10.05;9.24;25.63;15.23;5.58;37.2;18.93;73.1;11.35;5.12;96;13.54;43.55;3.7;8.45;43.96;6.2;12.55;6.4;3.75
2000;3;3_1;Suderburg;no;85304;1;5/9/2000;151;11.82;10.41;10.44;37.11;16.83;10.98;61.5;20.63;75.8;11.83;5.2;93;15.64;45.9;3.9;11.95;47.12;3.22;12.9;4.28;0
2000;3;3_1;Suderburg;no;85316;2;5/9/2000;151;11.75;9.2;9.78;36.82;11.38;8.01;60.3;21.83;74;11.67;5.3;112;16.09;38.8;2.5;9.52;42.47;1.55;14;4.42;4.14
2000;3;3_1;Suderburg;no;85321;3;5/9/2000;151;11.28;8.89;8.43;34.98;10.01;1.92;60.35;21.71;69.7;11.82;5.27;103;16.21;38.55;2;11.99;44.91;1.47;13.95;4.37;4.01
2000;3;3_1;Suderburg;no;85326;4;5/9/2000;151;12.52;10.57;11.89;39.81;17.55;17.51;63.25;20.55;85.5;11.2;6.32;105;15.28;47;4.35;10.84;43.11;3.65;13.2;4.91;3.91
2000;3;3_1;Suderburg;no;85305;1;3/10/2000;179;12.84;12.87;13.31;41.07;27.91;23.91;73.2;22.76;80.25;13.24;6.07;100;17.13;37.65;2.6;12.39;43.32;1.63;12.4;3.99;4.02
2000;3;3_1;Suderburg;no;85309;2;3/10/2000;179;11.68;11.3;11.34;36.57;20.84;15.05;76.5;22.3;86.76;11.38;5.87;101;16.76;45.5;2.9;8.5;37.36;2.15;13.35;5.21;3.75
2000;3;3_1;Suderburg;no;85319;3;3/10/2000;179;12.52;13.03;10.99;39.81;28.64;13.44;70.4;22.09;89.58;12.39;6.15;101;16.66;43.35;3.6;11.02;45.39;3.3;13.35;4.78;3.66
2000;3;3_1;Suderburg;no;85331;4;3/10/2000;179;11.2;10.32;9.88;34.67;16.45;8.46;73.25;23.79;77.31;11.97;5.48;108;17.7;35.5;1.75;8.98;45.29;0.84;13.7;4.38;4.23
2000;3;3_1;Suderburg;no;85306;1;30/10/2000;206;11.5;11.29;11.88;35.87;20.79;17.47;79;26.21;60.75;13.79;3.95;108;19.32;38.5;2.2;9.43;42.38;1.3;15.95;3.82;4.36
2000;3;3_1;Suderburg;no;85312;2;30/10/2000;206;11.29;11.27;11.88;35.02;20.71;17.47;83.55;23.56;74;12.94;4.81;88;18.15;40.5;3.6;11.99;48.39;3.02;14.9;4.41;3.85
2000;3;3_1;Suderburg;no;85323;3;30/10/2000;206;10.72;9.91;0;32.8;14.61;0;80.9;24.63;68.35;14.65;4.43;113;18.83;36.2;1.9;10.67;48.57;1.72;14.3;5.6;4.25
2000;3;3_1;Suderburg;no;85325;4;30/10/2000;206;11.47;11.72;13.42;35.72;22.76;24.4;83.25;23.15;77.4;12.72;5.54;99;17.87;44.78;3.63;10.56;45.31;2.9;15.2;3.96;4.15
2000;3;3_2;Suderburg;yes;85351;1;14/6/2000;68;5.23;0;0;11.39;0;0;7.38;17.63;26.8;10.1;2.04;101;10.02;124.3;13.2;23.9;101.72;19.02;27.15;16.48;5.29
2000;3;3_2;Suderburg;yes;85363;2;14/6/2000;68;3.17;0;0;3.35;0;0;5.22;20.58;19.5;11.35;1.99;102;12.08;123.9;9.25;31.11;127.69;17.37;27.01;18.56;5.85
2000;3;3_2;Suderburg;yes;85374;3;14/6/2000;68;3.24;0;0;3.65;0;0;5.47;20.23;22.8;11.77;2.27;112;11.77;148.2;13.5;36.65;152.37;31.66;27.4;18.61;5.58
2000;3;3_2;Suderburg;yes;85377;4;14/6/2000;68;5.28;0;0;11.6;0;0;7.28;16.61;29;9.61;2.12;101;9.63;117.4;11.3;21.6;86.27;18.58;20.55;14.41;4.99
2000;3;3_2;Suderburg;yes;85352;1;11/7/2000;95;8.15;7.72;7.11;22.79;4.74;0;21.9;17.84;41.5;12.59;4.1;104;11.88;76.35;6;16.77;75.39;14.07;21.25;10.56;4.01
2000;3;3_2;Suderburg;yes;85365;2;11/7/2000;95;6.82;7.16;7.35;17.59;2.22;0;21.7;18.17;39.7;12.71;3.63;103;12.12;66.55;4.6;13.81;75.77;11.43;16.3;9.62;4.1
2000;3;3_2;Suderburg;yes;85370;3;11/7/2000;95;7.71;6.85;5.06;21.09;0.84;0;20.85;17.9;38.3;13.37;3.42;110;12.3;66.3;4.9;15.09;73.29;10.77;18.7;9.63;3.79
2000;3;3_2;Suderburg;yes;85380;4;11/7/2000;95;6.57;6.26;5.63;16.62;0;0;19.75;18.86;32.3;12.86;3.18;109;12.82;74.4;5.8;12.35;73.13;12.09;16.9;10.37;4.23
2000;3;3_2;Suderburg;yes;85353;1;8/8/2000;123;9.95;9.46;10.2;29.81;12.55;9.92;39.45;18.44;70.8;11.52;4.95;97;13.21;54.4;3.75;11.2;55.09;8.63;12.7;7.81;3.49
2000;3;3_2;Suderburg;yes;85364;2;8/8/2000;123;9.22;9.95;9.45;26.96;14.8;6.55;38.45;19.81;59;11.52;4.83;104;14.28;53;3.55;7.61;45.8;4.41;13.8;6.46;3.88
2000;3;3_2;Suderburg;yes;85367;3;8/8/2000;123;0;0;0;0;0;0;43;18.84;72.8;11.07;5.04;93;13.46;60.98;3.55;9.58;51.71;7.15;14.7;7.96;3.62
2000;3;3_2;Suderburg;yes;85382;4;8/8/2000;123;0;0;0;0;0;0;37.55;18.75;69.8;11.16;4.97;106;13.4;53;3.93;8.92;51.12;10.24;13.35;7.21;4.19
2000;3;3_2;Suderburg;yes;85354;1;5/9/2000;151;12.04;8.84;9.09;37.95;9.77;4.9;60.85;21.59;72.6;11.8;5.01;92;16.2;41.7;2.35;11.24;47.52;1.73;12.9;5.39;3.91
2000;3;3_2;Suderburg;yes;85366;2;5/9/2000;151;12.02;9.73;9.85;37.86;13.81;8.35;59.6;21.83;73.8;12.03;5.03;113;16.25;40.25;2;10.76;47.52;1.58;12.95;5.4;4.08
2000;3;3_2;Suderburg;yes;85371;3;5/9/2000;151;11.01;7.87;8.06;33.95;5.42;0.28;63.1;22.02;67.1;11.81;5.65;97;16.32;39.3;1.55;13.1;51.02;1.55;11.65;5.24;4
2000;3;3_2;Suderburg;yes;85376;4;5/9/2000;151;13.85;10.88;10.54;45.03;18.96;11.45;63.85;20.81;77.9;11.38;5.78;91;15.47;49.55;2.85;11.46;48.02;3.55;14.15;5.8;3.5
2000;3;3_2;Suderburg;yes;85355;1;3/10/2000;179;11.6;10.33;10.86;36.24;16.47;12.89;77.2;23.01;74.8;12.54;5.77;101;17.32;36.8;1.7;11.11;49.14;1.24;14.5;5.45;4.09
2000;3;3_2;Suderburg;yes;85359;2;3/10/2000;179;12.45;12.27;10.37;39.56;25.2;10.66;84.25;22.32;86.9;12.83;5.86;101;17.47;47.05;2.1;8.85;39.99;1.72;11.4;4.67;3.76
2000;3;3_2;Suderburg;yes;85369;3;3/10/2000;179;12.04;11.22;10.7;37.97;20.5;12.14;79.5;22.56;89.24;13.24;5.85;102;17.25;41.9;2.35;10.09;41.92;1.78;12.05;5.14;3.79
2000;3;3_2;Suderburg;yes;85381;4;3/10/2000;179;11.12;9.83;10.68;34.37;14.23;12.04;68.55;23.56;71.98;12.37;5.43;110;17.71;34.8;1.7;8.54;42.53;1.03;13.2;4.24;4.25
2000;3;3_2;Suderburg;yes;85356;1;30/10/2000;206;10.27;9.61;8.02;31.06;13.23;0.1;79;25.41;53.9;14.99;3.35;98;19.62;40.1;1.63;7.57;43.46;0.87;20.95;3.73;4.69
2000;3;3_2;Suderburg;yes;85362;2;30/10/2000;206;11.45;9.6;9.28;35.64;13.2;5.75;84.8;24.11;66.25;14.32;4.47;103;18.7;35.9;1.9;9.6;44.24;1.41;14.2;4.34;4
2000;3;3_2;Suderburg;yes;85373;3;30/10/2000;206;10.81;9.42;10;33.18;12.37;9;78.95;24.96;63.5;13.79;3.95;105;19.04;35.95;1.75;9.65;48.41;1.02;17.95;4.85;4.28
2000;3;3_2;Suderburg;yes;85375;4;30/10/2000;206;12.22;10.38;10.25;38.66;16.7;10.11;79.4;24.36;70.1;13.82;4.93;100;18.68;41.7;1.6;9.6;41.48;1.06;14.5;4.09;3.87
2000;4;4_1;Hamersleben;no;85401;1;14/6/2000;68;16.64;17.77;17.37;37.89;50.47;51.68;8.02;15.74;23.7;10.53;3.17;97;9.39;107.05;7.25;24.21;95.32;35.84;18.1;23.07;4.29
2000;4;4_1;Hamersleben;no;85414;2;14/6/2000;68;15.41;18.09;16.3;33.1;51.89;46.85;7.95;14.98;22.8;10.08;2.96;96;8.85;106.1;9.15;25.01;106.67;36.94;17;23.61;4.37
2000;4;4_1;Hamersleben;no;85424;3;14/6/2000;68;16.06;18.54;17.29;35.62;53.94;51.3;8.345;15.52;25;10.69;3.09;95;9.21;102.05;8.9;23.81;97.73;31.66;19.1;22.01;3.9
2000;4;4_1;Hamersleben;no;85427;4;14/6/2000;68;15.18;17.64;17.04;32.21;49.9;50.16;8.52;15.33;24.7;10.83;3.32;91;9.19;109.8;7.3;25.36;101.01;35.4;17.2;23.48;3.86
2000;4;4_1;Hamersleben;no;85402;1;11/7/2000;95;14.69;11.89;10.39;30.3;23.98;20.25;29.4;20.4;42.6;12.87;4.87;89;14.87;54.03;4.63;10.69;47.38;3.78;16.35;9.94;4.29
2000;4;4_1;Hamersleben;no;85415;2;11/7/2000;95;14.64;13.78;12.42;30.11;32.53;29.41;29.65;19.97;45.4;12.28;4.5;95;14.38;51.05;8.3;11.33;54.67;5.7;17.5;9.64;3.5
2000;4;4_1;Hamersleben;no;85420;3;11/7/2000;95;13.13;13.75;14.43;24.19;32.38;38.45;27.7;20.15;38.5;12.33;4.42;93;14.49;56.5;6.15;11.11;52.86;5.68;15.45;9.79;3.91
2000;4;4_1;Hamersleben;no;85430;4;11/7/2000;95;14.49;12.9;13.58;29.5;28.53;34.61;27.4;19.79;42.6;12.32;5.24;96;14.19;57.9;7.75;12.22;54.36;6.07;16.7;10.04;3.73
2000;4;4_1;Hamersleben;no;85403;1;9/8/2000;124;15.62;9.94;7.29;33.91;15.24;6.32;51.8;22.85;54.7;14.22;4.36;97;17.16;39.25;2.8;10.22;48.05;1.06;15.6;7.44;4.12
2000;4;4_1;Hamersleben;no;85413;2;9/8/2000;124;16.69;11.44;8.58;38.08;22;12.12;46.45;23.55;39.55;15.5;3.66;100;17.66;38.85;2.55;8.76;43.11;0.66;13.75;7.63;3.88
2000;4;4_1;Hamersleben;no;85417;3;9/8/2000;124;16.03;10.46;8.43;35.51;17.57;11.43;44.2;23;43.5;14.37;4.43;98;17.23;35.9;3.05;8.41;41.82;0.73;13.85;7.63;4.15
2000;4;4_1;Hamersleben;no;85432;4;9/8/2000;124;14.77;9.95;8.41;30.59;15.26;11.34;58.1;21.67;56.8;13.11;4.56;0;16.17;40.4;3.5;10.8;46.93;1.29;14.3;7.89;4.08
2000;4;4_1;Hamersleben;no;85404;1;8/9/2000;154;22.82;13.89;8.27;62;32.99;10.71;66.65;23.27;41.6;14.28;3.07;99;17.56;34.35;2;6.95;37.49;0.79;14.65;4.64;3.88
2000;4;4_1;Hamersleben;no;85416;2;8/9/2000;154;21.5;10.34;7.79;56.86;17.03;8.56;66.95;22.65;50.2;14.08;4.17;94;16.91;34.45;2.9;10.22;43.69;1.39;15.2;4.73;4.14
2000;4;4_1;Hamersleben;no;85421;3;8/9/2000;154;22.67;14.42;11.01;61.4;35.37;23.06;64.55;23.22;40.4;15.52;3.58;92;17.49;34.1;2.2;7.3;38.63;0.73;14.45;4.68;4.25
2000;4;4_1;Hamersleben;no;85426;4;8/9/2000;154;21.78;13.53;9.14;57.93;31.39;14.64;62.55;22.65;38.29;13.51;3.26;100;17.15;31.35;2.5;6.02;32.62;0.67;12.5;3.93;3.98
2000;4;4_1;Hamersleben;no;85405;1;5/10/2000;181;14.29;11.66;0;28.73;22.95;0;69.2;24.72;28.83;16.71;2.21;96;18.82;34;2.05;9.16;41.64;0.58;15.3;4.8;4.26
2000;4;4_1;Hamersleben;no;85409;2;5/10/2000;181;12.4;12.18;0;21.38;25.3;0;65.9;24.84;33.95;17.16;2.66;94;18.94;35;2.3;11.07;48.86;0.73;17.2;4.95;4.21
2000;4;4_1;Hamersleben;no;85419;3;5/10/2000;181;13.8;10.96;0;26.81;19.84;0;72.4;24.49;43.36;15.97;3.04;98;18.62;35.2;2.6;15.09;57.67;0.96;17.55;4.56;4.11
2000;4;4_1;Hamersleben;no;85431;4;5/10/2000;181;14.19;11.09;0;28.35;20.38;0;78.25;24.88;41.27;15.46;2.85;91;19.08;33.45;2.85;11.33;48.52;0.62;16.8;5.01;4.09
2000;4;4_1;Hamersleben;no;85406;1;1/11/2000;208;14.51;10.56;7.56;29.59;18.01;7.51;77.55;25.67;31.07;18.52;2.28;91;19.42;35.05;2.55;12.7;56.31;0.87;19.8;4.44;4.45
2000;4;4_1;Hamersleben;no;85412;2;1/11/2000;208;15.05;10.88;9.01;31.71;19.45;14.03;69.15;25.67;26.45;19.38;1.97;100;19.64;34.45;2.3;11.42;52.88;1.03;19.2;4.75;4.45
2000;4;4_1;Hamersleben;no;85423;3;1/11/2000;208;15.37;11.46;8.75;32.95;22.07;12.87;75.55;25.72;29.52;19.7;2.28;93;19.72;32.5;2.6;11.55;52.36;0.77;17.3;4.95;4.45
2000;4;4_1;Hamersleben;no;85425;4;1/11/2000;208;17.34;12.64;9.75;40.64;27.36;17.37;63.7;25.61;21.98;21.62;2.26;98;19.58;34.05;2.9;10.71;49.11;1.03;20.9;4.37;4.81
2000;5;5_1;Wörbzig;no;85901;1;30/5/2000;51;17.74;21.16;20.31;42.2;69.71;65.9;0.816;13.4;7.29;9.96;1.47;96;6.25;122.2;22.8;22.66;89.31;33.86;14.92;35.31;5.21
2000;5;5_1;Wörbzig;no;85920;2;30/5/2000;51;16.29;20.21;20.09;36.55;65.43;64.9;1.479;13.75;9.73;9.83;2.11;99;6.62;123.4;21.4;21.86;91.61;31;16.53;26.9;5.13
2000;5;5_1;Wörbzig;no;85930;3;30/5/2000;51;17.14;20.38;20;39.86;66.23;64.52;1.557;13.64;9.68;9.66;1.78;104;6.52;131.5;22.2;24.7;97.4;35.84;16.71;23.06;5.14
2000;5;5_1;Wörbzig;no;85946;4;30/5/2000;51;17.09;20.94;19.58;39.65;68.71;62.6;1.374;13.61;8.85;10.18;1.77;92;6.34;134.1;18.5;23.19;95.54;33.31;17.4;31.12;5.32
2000;5;5_1;Wörbzig;no;85902;1;15/6/2000;67;13.03;18.82;18.22;23.81;59.21;56.48;9.015;15.42;38;9.49;2.94;82;9.65;86.6;13.35;15.89;65.9;18.25;15.34;12.09;3.99
2000;5;5_1;Wörbzig;no;85921;2;15/6/2000;67;12.52;15.67;19.68;21.82;45;63.08;10.895;15.5;44.5;10.22;3.81;86;9.55;94.8;15.6;19.3;76.36;21.77;17.69;14.59;4.29
